Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,max_power (in bph),Mileage Unit,Mileage,Engine (CC)
5965.0,Toyota,2012.0,476999.0,90000.0,Diesel,Individual,Manual,,,87.2,kmpl,,1364.0
5967.0,Maruti,2011.0,225000.0,,Petrol,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,796.0
5968.0,Maruti,2010.0,190000.0,80000.0,Petrol,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,796.0
5969.0,Maruti,,100000.0,164000.0,Petrol,Individual,Manual,Third Owner,,46.3,kmpl,19.7,796.0
5977.0,Maruti,2018.0,430000.0,14000.0,Petrol,Individual,Manual,First Owner,5.0,67.04,kmpl,20.51,
5982.0,Maruti,2015.0,313000.0,68203.0,Petrol,Dealer,Manual,First Owner,5.0,67.05,kmpl,21.79,998.0
5985.0,Renault,2016.0,600000.0,90000.0,,,Manual,Second Owner,5.0,83.8,kmpl,19.87,
5987.0,Maruti,2008.0,,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,8.0,35.0,,19.7,
5988.0,Hyundai,2014.0,290000.0,31000.0,Petrol,Individual,Manual,First Owner,5.0,78.9,,20.36,1197.0
,,2015.0,380000.0,20000.0,CNG,Individual,Manual,First Owner,5.0,61.7,km/kg,21.94,1196.0
5991.0,Hyundai,2014.0,180000.0,62000.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,21.1,814.0
5998.0,Hyundai,2013.0,275000.0,20000.0,Petrol,Individual,Manual,First Owner,,55.2,kmpl,21.1,814.0
6000.0,Maruti,2014.0,,65204.0,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,67.04,,23.1,998.0
6002.0,Maruti,2018.0,655000.0,15732.0,Petrol,Dealer,Automatic,First Owner,5.0,81.8,kmpl,22.0,
6004.0,Maruti,2018.0,525000.0,33000.0,,Dealer,Manual,First Owner,5.0,81.8,kmpl,20.89,1197.0
6009.0,Maruti,2017.0,620000.0,,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,22.0,1197.0
,Tata,2018.0,400000.0,22000.0,Petrol,Individual,Manual,First Owner,5.0,84.0,,20.3,1199.0
6013.0,Maruti,,400000.0,70000.0,Petrol,Individual,Manual,,5.0,,kmpl,20.51,998.0
6022.0,Renault,2013.0,399000.0,61000.0,Diesel,Dealer,Manual,Second Owner,5.0,84.8,kmpl,21.64,1461.0
6024.0,Volkswagen,nan,365000.0,65000.0,Diesel,Dealer,Manual,Second Owner,5.0,,kmpl,,1598.0
6027.0,Hyundai,2016.0,280000.0,100000.0,Petrol,Individual,Manual,First Owner,5.0,68.05,kmpl,20.3,998.0
,Hyundai,2015.0,900000.0,50000.0,Diesel,Individual,Manual,First Owner,5.0,126.2,kmpl,,1582.0
6041.0,Volkswagen,2017.0,650000.0,49060.0,Diesel,Individual,Manual,,5.0,108.495,kmpl,22.0,1498.0
6043.0,Maruti,2013.0,235000.0,18000.0,Petrol,Individual,Manual,First Owner,5.0,47.3,kmpl,22.74,
6044.0,Ford,2018.0,800000.0,37161.0,Diesel,Dealer,Manual,First Owner,5.0,89.84,kmpl,,
6045.0,Hyundai,2016.0,1050000.0,80000.0,,Individual,Manual,First Owner,5.0,126.2,kmpl,19.67,1582.0
6048.0,Volkswagen,2014.0,,120000.0,Diesel,Individual,Manual,,5.0,88.8,kmpl,20.14,1498.0
6052.0,Maruti,2012.0,370000.0,68000.0,Diesel,Individual,Manual,First Owner,,,kmpl,23.4,1248.0
6054.0,HYUNDAI,2012.0,250000.0,25000.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,21.1,814.0
nan,Ford,2018.0,925000.0,50699.0,,Dealer,Manual,First Owner,5.0,98.59,kmpl,22.77,1498.0
6058.0,Hyundai,2016.0,700000.0,,Diesel,Individual,Manual,Second Owner,5.0,88.73,kmpl,,1396.0
6059.0,Maruti,2018.0,700000.0,48000.0,Petrol,Individual,Manual,Second Owner,5.0,100.5,kmpl,21.1,998.0
6063.0,Ford,2011.0,180000.0,90000.0,Diesel,Individual,Manual,Third Owner,5.0,68.0,kmpl,20.0,1399.0
6065.0,Toyota,2014.0,320000.0,90000.0,Diesel,Individual,Manual,Third Owner,5.0,67.06,kmpl,,1364.0
6068.0,Tata,2019.0,,20000.0,,Individual,Manual,First Owner,5.0,83.81,kmpl,20.3,1199.0
6073.0,MARUTI,2010.0,200000.0,70000.0,Diesel,Individual,,Second Owner,5.0,,,,1248.0
,Maruti,2008.0,,,Petrol,Individual,Manual,Second Owner,,46.3,kmpl,19.7,
6077.0,Maruti,2013.0,500000.0,,Diesel,Individual,Manual,Third Owner,7.0,88.76,kmpl,20.77,1248.0
6081.0,Tata,2018.0,850000.0,9500.0,Diesel,Individual,Manual,First Owner,5.0,108.5,kmpl,21.5,1497.0
6088.0,,2014.0,600000.0,100000.0,Diesel,,Manual,Fourth & Above Owner,5.0,88.73,kmpl,,1396.0
6090.0,Ford,2018.0,990000.0,60000.0,Diesel,Individual,Manual,,5.0,98.96,kmpl,23.0,1498.0
6092.0,Maruti,2017.0,745000.0,10000.0,Petrol,Individual,Automatic,First Owner,5.0,83.1,kmpl,21.4,1197.0
6094.0,Maruti,2019.0,540000.0,5000.0,Petrol,Individual,Automatic,First Owner,5.0,,kmpl,20.52,1197.0
6096.0,Tata,2017.0,600000.0,27000.0,Diesel,Individual,Manual,First Owner,,74.0,kmpl,22.95,1248.0
,Hyundai,,640000.0,20000.0,Petrol,,Manual,First Owner,5.0,81.86,kmpl,20.14,1197.0
6101.0,Maruti,2016.0,500000.0,100000.0,Petrol,Individual,Manual,First Owner,5.0,,,20.4,1197.0
6107.0,NAN,2018.0,,40000.0,Diesel,Individual,Manual,,,126.2,kmpl,22.0,1582.0
6108.0,Hyundai,2012.0,300000.0,45000.0,Petrol,Individual,Manual,First Owner,5.0,78.9,kmpl,20.36,1197.0
6111.0,Hyundai,2017.0,350000.0,26263.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
6116.0,Maruti,2017.0,625000.0,,Petrol,Individual,Manual,First Owner,,81.8,kmpl,22.0,1197.0
,,2019.0,475000.0,5000.0,Petrol,Individual,Automatic,First Owner,5.0,,kmpl,21.7,998.0
6119.0,Ford,,550000.0,105000.0,,Dealer,Manual,First Owner,5.0,98.96,kmpl,21.7,1498.0
6121.0,Maruti,2014.0,530000.0,90000.0,Diesel,Individual,Manual,,5.0,74.0,kmpl,22.9,1248.0
6124.0,Maruti,2000.0,45957.0,90000.0,Petrol,Individual,Manual,Second Owner,5.0,,kmpl,19.7,796.0
6125.0,Hyundai,,190000.0,65000.0,Petrol,Individual,Manual,First Owner,,55.2,kmpl,21.1,814.0
6126.0,Hyundai,2014.0,730000.0,60000.0,Diesel,Individual,Manual,First Owner,5.0,126.32,kmpl,22.32,
6129.0,Renault,2018.0,1265000.0,12000.0,Diesel,Individual,Manual,,5.0,108.45,kmpl,20.37,1461.0
6131.0,Maruti,2009.0,130000.0,60000.0,Petrol,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,
,Maruti,2012.0,550000.0,93000.0,Diesel,Individual,Manual,First Owner,7.0,88.76,kmpl,20.77,1248.0
6138.0,,2015.0,500000.0,117000.0,Petrol,Individual,Manual,First Owner,5.0,83.14,kmpl,20.85,
6141.0,Maruti,2016.0,252000.0,30000.0,Petrol,,Manual,First Owner,5.0,,kmpl,22.74,796.0
6143.0,NAN,2004.0,100000.0,40000.0,Petrol,Individual,Manual,First Owner,,46.3,kmpl,19.7,796.0
,Maruti,2015.0,,46357.0,Petrol,Individual,Manual,Second Owner,5.0,67.04,kmpl,20.51,998.0
6146.0,Renault,2016.0,,7000.0,Diesel,Dealer,Manual,First Owner,8.0,83.8,kmpl,21.04,1461.0
6149.0,Hyundai,2018.0,950000.0,,Diesel,Individual,Manual,First Owner,5.0,126.2,kmpl,,
6151.0,HYUNDAI,2012.0,360000.0,90000.0,Diesel,Individual,Manual,Second Owner,,88.76,kmpl,21.9,
6153.0,Hyundai,2011.0,270000.0,,,Individual,Manual,Second Owner,5.0,68.05,kmpl,19.81,1086.0
6154.0,Hyundai,2015.0,650000.0,,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
6155.0,Ford,2011.0,200000.0,170000.0,Diesel,Individual,Manual,Second Owner,5.0,68.0,kmpl,20.0,
6157.0,Maruti,2012.0,416000.0,90000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,22.9,1248.0
6159.0,,2013.0,190000.0,120000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,22.3,1248.0
6167.0,Hyundai,,195000.0,35000.0,Petrol,Individual,Manual,Second Owner,5.0,55.2,kmpl,21.1,
6170.0,Hyundai,2012.0,220000.0,67000.0,,Individual,Manual,Second Owner,5.0,78.9,kmpl,20.36,1197.0
6171.0,Maruti,2016.0,320000.0,46737.0,Petrol,Individual,Manual,First Owner,5.0,47.3,kmpl,22.74,796.0
6176.0,Hyundai,2012.0,450000.0,200000.0,Diesel,Individual,Manual,Second Owner,5.0,126.32,kmpl,22.32,1582.0
6179.0,Maruti,,432000.0,30000.0,Petrol,Individual,Manual,,5.0,67.04,kmpl,20.51,
6182.0,Maruti,2011.0,135000.0,110048.0,Petrol,Individual,Manual,Third Owner,5.0,67.1,kmpl,20.92,998.0
6187.0,Maruti,,120000.0,70000.0,Petrol,Individual,Manual,,5.0,46.3,kmpl,19.7,796.0
,Renault,,750000.0,20171.0,Diesel,Dealer,,First Owner,5.0,108.5,kmpl,19.87,1461.0
6226.0,Maruti,2018.0,470000.0,30000.0,Petrol,Individual,Automatic,First Owner,5.0,67.04,kmpl,,
6228.0,Maruti,2018.0,390000.0,25000.0,,Individual,Manual,Second Owner,5.0,67.04,,20.51,998.0
6230.0,Hyundai,2017.0,780000.0,,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
6231.0,Hyundai,,450000.0,100000.0,Diesel,Individual,Manual,First Owner,5.0,126.3,kmpl,22.32,1582.0
6233.0,Ford,,260000.0,194000.0,Diesel,,Manual,First Owner,5.0,68.0,kmpl,20.0,1399.0
6235.0,Ford,2018.0,880000.0,65000.0,Diesel,Individual,Manual,First Owner,5.0,98.96,kmpl,,1498.0
6238.0,Tata,2018.0,800000.0,85000.0,Diesel,Individual,Manual,Second Owner,5.0,108.5,kmpl,21.5,1497.0
6239.0,Hyundai,2011.0,450000.0,128000.0,Diesel,Individual,Manual,Second Owner,5.0,126.32,kmpl,22.32,1582.0
6242.0,Hyundai,2012.0,450000.0,128000.0,Diesel,Individual,Manual,Second Owner,5.0,,kmpl,22.32,1582.0
6243.0,Renault,,325000.0,100000.0,Diesel,Individual,Manual,Third Owner,5.0,83.8,kmpl,20.45,1461.0
6245.0,Maruti,2017.0,425000.0,12000.0,Petrol,Individual,Manual,First Owner,5.0,67.04,kmpl,,998.0
6246.0,Toyota,2014.0,425000.0,50000.0,Diesel,Individual,Manual,First Owner,5.0,67.06,kmpl,23.59,1364.0
6249.0,Maruti,2011.0,200000.0,73000.0,Petrol,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,796.0
6253.0,NAN,,360000.0,80000.0,Petrol,Individual,Manual,First Owner,5.0,67.04,kmpl,20.51,998.0
6256.0,Hyundai,2014.0,475000.0,80000.0,Diesel,,Manual,Second Owner,,88.73,kmpl,22.54,1396.0
676.0,Hyundai,2017.0,,60000.0,Diesel,Individual,Manual,First Owner,5.0,126.2,kmpl,19.67,1582.0
NAN,TATA,2017.0,600000.0,50000.0,Diesel,Individual,,First Owner,5.0,74.0,kmpl,22.95,1248.0
3482.0,Maruti,2017.0,395000.0,25000.0,Petrol,Individual,Manual,First Owner,5.0,67.0,kmpl,21.63,998.0
2697.0,Tata,2017.0,493000.0,40000.0,Petrol,,Manual,First Owner,5.0,84.0,kmpl,20.3,1199.0
86.0,Maruti,2009.0,185000.0,77000.0,Petrol,Dealer,Manual,Second Owner,5.0,67.05,kmpl,21.79,998.0
1464.0,,2013.0,310000.0,90000.0,Diesel,Individual,,Second Owner,5.0,68.1,kmpl,,1399.0
3356.0,NAN,2007.0,100000.0,90000.0,Diesel,Individual,Manual,,5.0,70.0,kmpl,23.57,1396.0
4940.0,VOLKSWAGEN,2011.0,225000.0,90000.0,Diesel,Individual,Manual,First Owner,5.0,103.6,kmpl,20.54,1598.0
1023.0,Honda,2016.0,,72113.0,Diesel,Individual,Manual,First Owner,7.0,98.6,,,1498.0
1762.0,Maruti,2012.0,252000.0,48000.0,Petrol,Individual,Manual,First Owner,5.0,67.1,kmpl,20.92,998.0
1059.0,Chevrolet,2016.0,250000.0,60000.0,Diesel,Individual,Manual,Second Owner,5.0,,kmpl,22.1,1248.0
,Ford,2015.0,600000.0,135000.0,,Individual,Manual,First Owner,5.0,98.59,kmpl,22.77,1498.0
3740.0,Ford,2017.0,960000.0,42000.0,Diesel,Dealer,Manual,First Owner,5.0,98.96,kmpl,,1498.0
5284.0,Hyundai,2010.0,200000.0,70000.0,Petrol,Individual,Manual,Second Owner,5.0,,kmpl,20.36,1197.0
2588.0,Tata,2017.0,484999.0,35000.0,Diesel,Individual,Manual,First Owner,5.0,88.7,kmpl,20.65,1248.0
2081.0,Ford,2010.0,200000.0,120000.0,Diesel,Individual,Manual,First Owner,5.0,68.0,kmpl,20.0,1399.0
5435.0,Maruti,2017.0,440000.0,35000.0,Petrol,Individual,Automatic,,,67.0,kmpl,20.51,998.0
3293.0,HYUNDAI,2011.0,165000.0,97000.0,Petrol,Individual,,Third Owner,5.0,68.05,kmpl,19.81,1086.0
5968.0,Maruti,2010.0,190000.0,80000.0,Petrol,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,796.0
1324.0,Tata,2013.0,120000.0,120000.0,Diesel,Individual,Manual,First Owner,5.0,74.0,kmpl,22.3,1248.0
4838.0,Maruti,2015.0,650000.0,80000.0,Diesel,,Manual,First Owner,7.0,88.8,,20.77,1248.0
3617.0,,2012.0,204000.0,110000.0,Petrol,Individual,Manual,Third Owner,5.0,67.1,kmpl,20.92,998.0
1332.0,Maruti,2015.0,330000.0,70000.0,Petrol,Individual,Manual,Third Owner,5.0,67.04,kmpl,23.1,998.0
nan,Maruti,2014.0,415000.0,46000.0,Petrol,Dealer,Manual,First Owner,5.0,67.04,kmpl,21.63,998.0
2651.0,Volkswagen,2017.0,575000.0,40000.0,Diesel,Individual,Manual,First Owner,5.0,108.62,kmpl,21.66,1498.0
5407.0,Maruti,2016.0,,120000.0,Diesel,Individual,Manual,First Owner,5.0,73.94,kmpl,23.2,1248.0
5578.0,Maruti,2016.0,450000.0,175000.0,Diesel,Individual,Manual,First Owner,5.0,74.0,,23.4,
677.0,Maruti,2017.0,525000.0,,Petrol,Individual,Manual,First Owner,5.0,83.14,kmpl,,1197.0
3722.0,,2016.0,750000.0,100000.0,Diesel,Individual,Manual,First Owner,,,kmpl,20.8,1461.0
682.0,Maruti,,241000.0,15000.0,Petrol,Individual,Manual,First Owner,5.0,47.3,kmpl,22.74,796.0
393.0,Hyundai,2018.0,500000.0,60000.0,Petrol,Individual,Manual,,,81.86,kmpl,20.14,1197.0
5076.0,Hyundai,2014.0,625000.0,70000.0,Diesel,Individual,Manual,Second Owner,5.0,126.32,kmpl,22.32,1582.0
,Hyundai,,540000.0,7000.0,Petrol,Dealer,Manual,,5.0,68.0,kmpl,20.3,1086.0
2668.0,Hyundai,2016.0,270000.0,7672.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
2805.0,Volkswagen,2012.0,400000.0,60000.0,Diesel,Individual,Manual,Third Owner,5.0,105.0,kmpl,20.5,
1300.0,Ford,2015.0,600000.0,63000.0,Diesel,Individual,Manual,First Owner,,98.59,kmpl,22.77,1498.0
5526.0,Maruti,,,120000.0,Diesel,,,First Owner,,74.0,,22.9,1248.0
1776.0,Hyundai,2010.0,131000.0,80000.0,Petrol,Individual,Manual,Third Owner,5.0,68.05,kmpl,19.81,1086.0
,,2010.0,300000.0,,Diesel,Individual,Manual,First Owner,,87.2,kmpl,,1364.0
3849.0,Maruti,2010.0,175000.0,58000.0,Petrol,Individual,Manual,First Owner,5.0,,,19.7,796.0
1453.0,Hyundai,2013.0,200000.0,40000.0,Petrol,,Manual,,5.0,,kmpl,21.1,814.0
2225.0,Volkswagen,2011.0,350000.0,110000.0,,Individual,Manual,,5.0,103.6,kmpl,20.54,
1711.0,Maruti,2015.0,270000.0,49900.0,Petrol,Individual,Manual,Second Owner,5.0,47.3,kmpl,,796.0
2441.0,Maruti,2020.0,654000.0,1000.0,Petrol,Individual,Automatic,First Owner,5.0,81.8,kmpl,,1197.0
,Maruti,2018.0,625000.0,22000.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,21.4,1197.0
3116.0,Toyota,,632000.0,150000.0,Diesel,Individual,Manual,First Owner,,,kmpl,23.59,1364.0
4554.0,Maruti,2013.0,295000.0,120000.0,Diesel,,Manual,First Owner,5.0,73.94,kmpl,23.2,1248.0
3702.0,Hyundai,2014.0,700000.0,80000.0,Diesel,Individual,Manual,First Owner,5.0,126.32,kmpl,22.32,1582.0
799.0,,2012.0,425000.0,96000.0,Diesel,Individual,Manual,Second Owner,7.0,88.8,kmpl,20.77,1248.0
nan,Maruti,2005.0,90000.0,100000.0,,Individual,,Fourth & Above Owner,,46.3,kmpl,19.7,796.0
1538.0,Maruti,2004.0,118000.0,60000.0,Petrol,Individual,Manual,Second Owner,5.0,46.3,kmpl,19.7,
1789.0,Maruti,2012.0,200000.0,29500.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,20.92,998.0
763.0,Maruti,,370000.0,15000.0,Petrol,Individual,Manual,First Owner,5.0,47.3,kmpl,22.05,796.0
4662.0,Maruti,2013.0,385000.0,,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,23.4,1248.0
3845.0,Maruti,2012.0,325000.0,80000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,22.9,1248.0
812.0,Maruti,,300000.0,,Diesel,Individual,Manual,First Owner,,,kmpl,23.2,1248.0
4052.0,Renault,2015.0,550000.0,60000.0,Diesel,Individual,,First Owner,5.0,,kmpl,20.45,1461.0
5028.0,Hyundai,2015.0,,,Diesel,,Manual,First Owner,5.0,88.73,kmpl,21.19,1396.0
2719.0,Ford,2012.0,320000.0,103994.0,Diesel,Individual,Manual,Fourth & Above Owner,5.0,68.0,kmpl,20.0,1399.0
599.0,Renault,2017.0,300000.0,35000.0,Petrol,Individual,Manual,First Owner,5.0,67.0,kmpl,23.01,999.0
941.0,,2012.0,260000.0,70000.0,Diesel,Individual,Manual,Second Owner,5.0,65.0,kmpl,,
2834.0,Hyundai,2015.0,580000.0,74000.0,Diesel,Individual,Manual,Second Owner,5.0,88.73,kmpl,21.19,1396.0
339.0,Hyundai,2017.0,950000.0,45000.0,Diesel,Individual,Manual,First Owner,5.0,88.7,,21.38,1396.0
2504.0,MARUTI,2009.0,155000.0,120000.0,,Individual,Manual,First Owner,5.0,73.9,kmpl,21.1,1248.0
5208.0,Maruti,,380000.0,100000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,,22.9,1248.0
2646.0,Hyundai,2016.0,280000.0,19000.0,Petrol,Individual,Manual,First Owner,,55.2,kmpl,21.1,814.0
1144.0,Maruti,,125000.0,120000.0,Petrol,Individual,Manual,Third Owner,5.0,46.3,kmpl,19.7,796.0
199.0,Maruti,2013.0,550000.0,70000.0,Diesel,Individual,Manual,First Owner,5.0,74.0,kmpl,23.4,1248.0
5036.0,Maruti,2015.0,250000.0,26500.0,,Individual,Manual,First Owner,5.0,47.3,kmpl,22.74,796.0
3399.0,Maruti,2011.0,400000.0,72000.0,Diesel,Individual,Manual,First Owner,5.0,74.0,kmpl,22.9,
4676.0,MARUTI,2018.0,,40000.0,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,22.0,1197.0
766.0,Hyundai,2018.0,750000.0,30000.0,Diesel,Individual,Manual,First Owner,5.0,88.76,kmpl,21.19,1396.0
3986.0,Maruti,2015.0,350000.0,40000.0,Petrol,Individual,,Second Owner,5.0,67.04,kmpl,20.51,998.0
5815.0,Hyundai,2019.0,430000.0,18500.0,Petrol,Individual,Manual,First Owner,5.0,68.0,kmpl,20.3,1086.0
3831.0,Ford,2012.0,250000.0,156040.0,Diesel,Dealer,Manual,First Owner,5.0,68.0,kmpl,20.0,
583.0,HYUNDAI,2012.0,335000.0,135000.0,Diesel,Individual,Manual,First Owner,5.0,88.76,kmpl,21.9,1396.0
5695.0,Maruti,2015.0,650000.0,70000.0,Diesel,Individual,,First Owner,7.0,88.76,kmpl,20.77,
1415.0,NAN,2011.0,350000.0,90000.0,Diesel,,Manual,Third Owner,5.0,90.0,kmpl,23.0,1396.0
1345.0,Ford,2011.0,200000.0,80000.0,Diesel,Individual,Manual,Second Owner,5.0,68.0,kmpl,20.0,1399.0
4419.0,Maruti,2020.0,570000.0,,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,21.21,1197.0
4567.0,Hyundai,2012.0,420000.0,100000.0,,Individual,Manual,Second Owner,5.0,126.32,kmpl,22.32,1582.0
5118.0,Volkswagen,2011.0,295000.0,65000.0,Diesel,Individual,Manual,Second Owner,5.0,103.6,,20.54,1598.0
920.0,,2005.0,80000.0,40000.0,Petrol,Individual,Manual,,5.0,46.3,kmpl,19.7,796.0
163.0,,2017.0,550000.0,50000.0,,Individual,Manual,First Owner,5.0,83.14,kmpl,20.85,1197.0
4189.0,Maruti,2013.0,600000.0,120000.0,Diesel,Individual,Manual,Third Owner,7.0,88.8,kmpl,20.77,1248.0
6239.0,Hyundai,2011.0,450000.0,128000.0,Diesel,Individual,Manual,Second Owner,5.0,126.32,kmpl,22.32,1582.0
5481.0,,2013.0,350000.0,110000.0,Diesel,,Manual,Third Owner,5.0,74.0,,22.9,1248.0
5924.0,Maruti,2011.0,350000.0,118000.0,Diesel,Individual,,Second Owner,5.0,,,21.1,1248.0
744.0,Hyundai,2010.0,270000.0,100000.0,Diesel,Individual,,Fourth & Above Owner,5.0,,kmpl,,
334.0,Maruti,2010.0,150000.0,80000.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,20.92,998.0
5218.0,Volkswagen,2018.0,650000.0,82000.0,,Individual,Automatic,First Owner,5.0,,kmpl,21.73,1498.0
1602.0,Maruti,2014.0,650000.0,90000.0,Diesel,,Manual,First Owner,7.0,88.8,kmpl,20.77,1248.0
1689.0,Maruti,,351000.0,60000.0,Petrol,Individual,Manual,First Owner,5.0,67.04,kmpl,23.1,998.0
1138.0,Mahindra,2018.0,660000.0,74250.0,Diesel,Dealer,Manual,First Owner,,74.96,kmpl,21.0,1498.0
4271.0,Renault,2013.0,520000.0,109000.0,Diesel,,Manual,Second Owner,5.0,108.45,,19.64,1461.0
1139.0,,2017.0,490000.0,57247.0,Petrol,Dealer,Automatic,First Owner,5.0,81.8,kmpl,20.89,1197.0
5488.0,Maruti,2012.0,180000.0,80000.0,Petrol,Individual,Manual,Third Owner,5.0,46.3,kmpl,,796.0
3446.0,Hyundai,2008.0,120000.0,93331.0,Petrol,Individual,,Second Owner,5.0,68.05,kmpl,19.81,1086.0
5279.0,Maruti,2008.0,95000.0,80000.0,Petrol,Individual,Manual,Second Owner,5.0,46.3,kmpl,19.7,796.0
4892.0,Maruti,2013.0,380000.0,57000.0,Diesel,Individual,Manual,First Owner,5.0,74.0,kmpl,22.9,1248.0
NAN,MARUTI,2015.0,300000.0,50000.0,Petrol,Individual,Manual,Third Owner,,67.04,kmpl,20.51,998.0
5110.0,Ford,2014.0,500000.0,132000.0,Diesel,Dealer,Manual,Second Owner,,89.84,kmpl,22.7,
1860.0,Maruti,2016.0,225000.0,35000.0,Petrol,Individual,Manual,Second Owner,5.0,47.3,,,796.0
631.0,Tata,2012.0,250000.0,,Diesel,Individual,Manual,First Owner,5.0,,kmpl,,1248.0
5239.0,Ford,2013.0,250000.0,25000.0,Diesel,Individual,Manual,,5.0,68.1,kmpl,20.0,1399.0
869.0,Hyundai,2013.0,310000.0,70000.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,19.81,1086.0
4646.0,Volkswagen,2013.0,280000.0,90000.0,Diesel,,Manual,Third Owner,5.0,73.9,kmpl,22.07,1199.0
,Maruti,,571000.0,68000.0,Diesel,Individual,Manual,Second Owner,7.0,88.76,kmpl,20.77,1248.0
6004.0,Maruti,2018.0,525000.0,33000.0,,Dealer,Manual,First Owner,5.0,81.8,kmpl,20.89,1197.0
4550.0,Maruti,2011.0,130000.0,60000.0,Petrol,Individual,Manual,Third Owner,5.0,46.3,kmpl,19.7,796.0
305.0,Hyundai,,140000.0,,Petrol,Individual,Manual,Fourth & Above Owner,5.0,78.9,kmpl,20.36,1197.0
795.0,Maruti,2019.0,675000.0,5000.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,21.21,1197.0
4001.0,Ford,2010.0,200000.0,110000.0,Diesel,Individual,Manual,Second Owner,5.0,68.0,kmpl,20.0,1399.0
5671.0,Hyundai,2015.0,585000.0,72000.0,Diesel,,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
360.0,,2019.0,675000.0,,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,,1197.0
,Hyundai,,450000.0,56000.0,Diesel,Individual,Manual,First Owner,5.0,88.76,kmpl,21.9,1396.0
192.0,Maruti,2015.0,640000.0,80000.0,Diesel,Individual,Manual,First Owner,7.0,88.76,kmpl,20.77,
1173.0,Maruti,2018.0,480000.0,20375.0,Petrol,Dealer,,,5.0,,kmpl,20.89,1197.0
2896.0,Hyundai,2014.0,225000.0,35000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
1016.0,MARUTI,2005.0,95000.0,70000.0,Petrol,Individual,Manual,Third Owner,5.0,46.3,kmpl,19.7,796.0
5868.0,Mahindra,2015.0,380000.0,120000.0,Diesel,,Manual,Second Owner,5.0,65.0,kmpl,21.03,1461.0
752.0,Toyota,2013.0,409999.0,,Diesel,Individual,,First Owner,5.0,67.04,kmpl,23.59,1364.0
4756.0,Hyundai,2016.0,780000.0,35000.0,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
1328.0,Hyundai,2015.0,250000.0,80000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
700.0,Maruti,2009.0,,58000.0,Petrol,Individual,Manual,First Owner,,46.3,,19.7,796.0
2443.0,,2019.0,600000.0,18000.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,21.21,1197.0
3395.0,Ford,2018.0,620000.0,15000.0,Petrol,Individual,Manual,First Owner,5.0,94.93,kmpl,20.4,1194.0
6096.0,Tata,2017.0,600000.0,27000.0,Diesel,Individual,Manual,First Owner,,74.0,kmpl,22.95,1248.0
943.0,Ford,2012.0,280000.0,60000.0,Diesel,Individual,Manual,First Owner,5.0,68.0,,20.0,1399.0
5825.0,Hyundai,2008.0,250000.0,100000.0,Petrol,Individual,Manual,Second Owner,5.0,68.05,kmpl,19.81,1086.0
4992.0,MARUTI,2016.0,290000.0,15000.0,Petrol,Individual,Manual,First Owner,,47.3,kmpl,,796.0
1736.0,Maruti,2018.0,650000.0,22000.0,Petrol,,Manual,Second Owner,5.0,103.25,kmpl,21.56,1462.0
5707.0,Volkswagen,2011.0,400000.0,,Diesel,Individual,,Second Owner,5.0,103.6,,20.54,1598.0
5329.0,Maruti,2004.0,70000.0,70000.0,Petrol,Individual,Manual,Second Owner,5.0,46.3,kmpl,19.7,796.0
2461.0,Tata,2015.0,350000.0,,Diesel,Individual,Manual,First Owner,5.0,,kmpl,22.95,1248.0
